x,y,zx,zy,zxy,ncd
"TMAX1stQ","TMAX3stQ",1279,1300,2540,0.970000000000000
"TMAX1stQ","TMAXMAX",1279,1241,2528,1.006254886630180
"TMAX1stQ","TMAXMED",1279,1293,2493,0.938901778808971
"TMAX1stQ","TMAXMEDIAN",1279,1303,2517,0.950115118956255
"TMAX1stQ","TMAXMIN",1279,1267,2527,0.985144644253323
"TMAX1stQ","TMAXSOMA",1279,1921,3149,0.973451327433628
"TMAX1stQ","TMED1stQ",1279,1220,2501,1.001563721657545
"TMAX1stQ","TMED3stQ",1279,1200,2456,0.982017200938233
"TMAX1stQ","TMEDMAX",1279,1214,2415,0.939014855355747
"TMAX1stQ","TMEDMED",1279,1214,2489,0.996872556684910
"TMAX1stQ","TMEDMEDIAN",1279,1234,2501,0.990617670054730
"TMAX1stQ","TMEDMIN",1279,1258,2531,0.995308835027365
"TMAX1stQ","TMEDSOMA",1279,1884,3062,0.946390658174098
"TMAX1stQ","TMIN1stQ",1279,1223,2496,0.995308835027365
"TMAX1stQ","TMIN3stQ",1279,1203,2486,1.003127443315090
"TMAX1stQ","TMINMAX",1279,1176,2451,0.996872556684910
"TMAX1stQ","TMINMED",1279,1200,2493,1.010946051602815
"TMAX1stQ","TMINMEDIAN",1279,1182,2481,1.015637216575449
"TMAX1stQ","TMINMIN",1279,1204,2489,1.004691164972635
"TMAX1stQ","TMINSOMA",1279,1864,3035,0.942060085836910
"TMAX1stQ","TMOL1stQ",1279,1227,2500,0.995308835027365
"TMAX1stQ","TMOLMEDIAN",1279,1187,2479,1.010164190774042
"TMAX1stQ","TMOLMIN",1279,1208,2503,1.012509773260360
"TMAX1stQ","Talhão",1279,3126,4369,0.988483685220729
"TMAX1stQ","TipoSafra",1279,911,2284,1.073494917904613
"TMAX1stQ","UF",1279,893,2222,1.039093041438624
"TMAX1stQ","URMAX1stQ",1279,1271,2540,0.992181391712275
"TMAX1stQ","URMAX3stQ",1279,1117,2401,1.003909304143862
"TMAX1stQ","URMAXMAX",1279,1093,2378,1.004691164972635
"TMAX1stQ","URMAXMED",1279,1261,2524,0.987490226739640
"TMAX1stQ","URMAXMEDIAN",1279,1181,2461,1.000781860828772
"TMAX1stQ","URMAXMIN",1279,1323,2571,0.976568405139834
"TMAX1stQ","URMAXSOMA",1279,1957,3217,0.990291262135922
"TMAX1stQ","URMED1stQ",1279,1426,2648,0.960028050490884
"TMAX1stQ","URMED3stQ",1279,1383,2621,0.970354302241504
"TMAX1stQ","URMEDMAX",1279,1159,2438,1.000000000000000
"TMAX1stQ","URMEDMED",1279,1405,2633,0.963701067615658
"TMAX1stQ","URMEDMEDIAN",1279,1415,2647,0.966784452296820
"TMAX1stQ","URMEDMIN",1279,1341,2584,0.973154362416107
"TMAX1stQ","URMEDSOMA",1279,1997,3230,0.976965448172258
"TMAX1stQ","URMIN1stQ",1279,1433,2641,0.950453593859037
"TMAX1stQ","URMIN3stQ",1279,1423,2649,0.962754743499649
"TMAX1stQ","URMINMAX",1279,1228,2514,1.005473025801407
"TMAX1stQ","URMINMED",1279,1448,2660,0.953729281767956
"TMAX1stQ","URMINMEDIAN",1279,1427,2655,0.964260686755431
"TMAX1stQ","URMINMIN",1279,1309,2515,0.944232238349885
"TMAX1stQ","URMINSOMA",1279,1953,3162,0.964157706093190
"TMAX1stQ","VTMED2M1stQ",1279,1136,2400,0.988272087568413
"TMAX1stQ","VTMED2M3stQ",1279,1179,2430,0.978107896794371
"TMAX1stQ","VTMED2MMAX",1279,1214,2469,0.981235340109461
"TMAX1stQ","VTMED2MMED",1279,1160,2427,0.990617670054730
"TMAX1stQ","VTMED2MMEDIAN",1279,1174,2435,0.985926505082095
"TMAX1stQ","VTMED2MMIN",1279,1096,2372,0.997654417513683
"TMAX1stQ","VTMED2MSOMA",1279,1732,2884,0.926674364896074
"TMAX1stQ","codareaestacao",1279,1310,2582,0.994656488549618
"TMAX1stQ","ÁreaColhidaha",1279,1887,3050,0.938526762056174
"TMAX1stQ","ÁreaInsumoha",1279,1880,3025,0.928723404255319
"TMAX3stQ","TMAXMAX",1300,1241,2524,0.986923076923077
"TMAX3stQ","TMAXMED",1300,1293,2534,0.954615384615385
"TMAX3stQ","TMAXMEDIAN",1300,1303,2533,0.946277820414428
"TMAX3stQ","TMAXMIN",1300,1267,2565,0.998461538461539
"TMAX3stQ","TMAXSOMA",1300,1921,3142,0.958875585632483
"TMAX3stQ","TMED1stQ",1300,1220,2536,1.012307692307692
"TMAX3stQ","TMED3stQ",1300,1200,2503,1.002307692307692
"TMAX3stQ","TMEDMAX",1300,1214,2532,1.013846153846154
"TMAX3stQ","TMEDMED",1300,1214,2526,1.009230769230769
"TMAX3stQ","TMEDMEDIAN",1300,1234,2536,1.001538461538461
"TMAX3stQ","TMEDMIN",1300,1258,2572,1.010769230769231
"TMAX3stQ","TMEDSOMA",1300,1884,3073,0.941082802547771
"TMAX3stQ","TMIN1stQ",1300,1223,2527,1.003076923076923
"TMAX3stQ","TMIN3stQ",1300,1203,2527,1.018461538461539
"TMAX3stQ","TMINMAX",1300,1176,2489,1.010000000000000
"TMAX3stQ","TMINMED",1300,1200,2529,1.022307692307692
"TMAX3stQ","TMINMEDIAN",1300,1182,2521,1.030000000000000
"TMAX3stQ","TMINMIN",1300,1204,2504,1.000000000000000
"TMAX3stQ","TMINSOMA",1300,1864,3118,0.975321888412017
"TMAX3stQ","TMOL1stQ",1300,1227,2538,1.008461538461539
"TMAX3stQ","TMOLMEDIAN",1300,1187,2499,1.009230769230769
"TMAX3stQ","TMOLMIN",1300,1208,2528,1.015384615384615
"TMAX3stQ","Talhão",1300,3126,4391,0.988803582853487
"TMAX3stQ","TipoSafra",1300,911,2313,1.078461538461538
"TMAX3stQ","UF",1300,893,2246,1.040769230769231
"TMAX3stQ","URMAX1stQ",1300,1271,2555,0.987692307692308
"TMAX3stQ","URMAX3stQ",1300,1117,2423,1.004615384615385
"TMAX3stQ","URMAXMAX",1300,1093,2401,1.006153846153846
"TMAX3stQ","URMAXMED",1300,1261,2548,0.990000000000000
"TMAX3stQ","URMAXMEDIAN",1300,1181,2488,1.005384615384615
"TMAX3stQ","URMAXMIN",1300,1323,2583,0.969765684051398
"TMAX3stQ","URMAXSOMA",1300,1957,3235,0.988758303525805
"TMAX3stQ","URMED1stQ",1300,1426,2663,0.955820476858345
"TMAX3stQ","URMED3stQ",1300,1383,2635,0.965292841648590
"TMAX3stQ","URMEDMAX",1300,1159,2466,1.005384615384615
"TMAX3stQ","URMEDMED",1300,1405,2665,0.971530249110320
"TMAX3stQ","URMEDMEDIAN",1300,1415,2685,0.978798586572438
"TMAX3stQ","URMEDMIN",1300,1341,2604,0.972408650260999
"TMAX3stQ","URMEDSOMA",1300,1997,3244,0.973460190285428
"TMAX3stQ","URMIN1stQ",1300,1433,2631,0.928820655966504
"TMAX3stQ","URMIN3stQ",1300,1423,2667,0.960646521433591
"TMAX3stQ","URMINMAX",1300,1228,2532,1.003076923076923
"TMAX3stQ","URMINMED",1300,1448,2677,0.950966850828729
"TMAX3stQ","URMINMEDIAN",1300,1427,2677,0.964961457603364
"TMAX3stQ","URMINMIN",1300,1309,2565,0.966386554621849
"TMAX3stQ","URMINSOMA",1300,1953,3180,0.962621607782898
"TMAX3stQ","VTMED2M1stQ",1300,1136,2427,0.993076923076923
"TMAX3stQ","VTMED2M3stQ",1300,1179,2459,0.984615384615385
"TMAX3stQ","VTMED2MMAX",1300,1214,2498,0.987692307692308
"TMAX3stQ","VTMED2MMED",1300,1160,2445,0.988461538461539
"TMAX3stQ","VTMED2MMEDIAN",1300,1174,2464,0.992307692307692
"TMAX3stQ","VTMED2MMIN",1300,1096,2393,0.997692307692308
"TMAX3stQ","VTMED2MSOMA",1300,1732,2905,0.926674364896074
"TMAX3stQ","codareaestacao",1300,1310,2610,1.000000000000000
"TMAX3stQ","ÁreaColhidaha",1300,1887,3067,0.936406995230525
"TMAX3stQ","ÁreaInsumoha",1300,1880,3048,0.929787234042553
"TMAXMAX","TMAXMED",1241,1293,2518,0.987625676720804
"TMAXMAX","TMAXMEDIAN",1241,1303,2528,0.987720644666155
"TMAXMAX","TMAXMIN",1241,1267,2516,1.006314127861089
"TMAXMAX","TMAXSOMA",1241,1921,3061,0.947423217074440
"TMAXMAX","TMED1stQ",1241,1220,2479,1.014504431909750
"TMAXMAX","TMED3stQ",1241,1200,2467,1.020950846091861
"TMAXMAX","TMEDMAX",1241,1214,2474,1.015310233682514
"TMAXMAX","TMEDMED",1241,1214,2471,1.012892828364222
"TMAXMAX","TMEDMEDIAN",1241,1234,2490,1.012087026591459
"TMAXMAX","TMEDMIN",1241,1258,2501,1.001589825119237
"TMAXMAX","TMEDSOMA",1241,1884,3065,0.968152866242038
"TMAXMAX","TMIN1stQ",1241,1223,2458,0.995165189363417
"TMAXMAX","TMIN3stQ",1241,1203,2460,1.012892828364222
"TMAXMAX","TMINMAX",1241,1176,2437,1.016116035455278
"TMAXMAX","TMINMED",1241,1200,2457,1.012892828364222
"TMAXMAX","TMINMEDIAN",1241,1182,2455,1.025785656728445
"TMAXMAX","TMINMIN",1241,1204,2450,1.004029008863820
"TMAXMAX","TMINSOMA",1241,1864,3073,0.982832618025751
"TMAXMAX","TMOL1stQ",1241,1227,2483,1.012087026591459
"TMAXMAX","TMOLMEDIAN",1241,1187,2443,1.012087026591459
"TMAXMAX","TMOLMIN",1241,1208,2463,1.011281224818695
"TMAXMAX","Talhão",1241,3126,4342,0.992002559181062
"TMAXMAX","TipoSafra",1241,911,2249,1.078162771958098
"TMAXMAX","UF",1241,893,2189,1.044319097502014
"TMAXMAX","URMAX1stQ",1241,1271,2500,0.990558615263572
"TMAXMAX","URMAX3stQ",1241,1117,2367,1.007252215954875
"TMAXMAX","URMAXMAX",1241,1093,2338,1.003223207091056
"TMAXMAX","URMAXMED",1241,1261,2491,0.991276764472641
"TMAXMAX","URMAXMEDIAN",1241,1181,2423,1.000805801772764
"TMAXMAX","URMAXMIN",1241,1323,2539,0.981103552532124
"TMAXMAX","URMAXSOMA",1241,1957,3181,0.991313234542667
"TMAXMAX","URMED1stQ",1241,1426,2608,0.958625525946704
"TMAXMAX","URMED3stQ",1241,1383,2596,0.979754157628344
"TMAXMAX","URMEDMAX",1241,1159,2399,0.999194198227236
"TMAXMAX","URMEDMED",1241,1405,2602,0.968683274021352
"TMAXMAX","URMEDMEDIAN",1241,1415,2622,0.975971731448763
"TMAXMAX","URMEDMIN",1241,1341,2540,0.968680089485459
"TMAXMAX","URMEDSOMA",1241,1997,3208,0.984977466199299
"TMAXMAX","URMIN1stQ",1241,1433,2569,0.926727145847872
"TMAXMAX","URMIN3stQ",1241,1423,2624,0.971890372452565
"TMAXMAX","URMINMAX",1241,1228,2476,1.005640612409347
"TMAXMAX","URMINMED",1241,1448,2623,0.954419889502762
"TMAXMAX","URMINMEDIAN",1241,1427,2613,0.961457603363700
"TMAXMAX","URMINMIN",1241,1309,2524,0.980137509549274
"TMAXMAX","URMINSOMA",1241,1953,3146,0.975422427035330
"TMAXMAX","VTMED2M1stQ",1241,1136,2386,1.007252215954875
"TMAXMAX","VTMED2M3stQ",1241,1179,2401,0.984689766317486
"TMAXMAX","VTMED2MMAX",1241,1214,2430,0.979854955680903
"TMAXMAX","VTMED2MMED",1241,1160,2389,0.990330378726833
"TMAXMAX","VTMED2MMEDIAN",1241,1174,2409,0.995165189363417
"TMAXMAX","VTMED2MMIN",1241,1096,2332,0.995970991136180
"TMAXMAX","VTMED2MSOMA",1241,1732,2877,0.944572748267898
"TMAXMAX","codareaestacao",1241,1310,2551,1.000000000000000
"TMAXMAX","ÁreaColhidaha",1241,1887,3019,0.942236354001060
"TMAXMAX","ÁreaInsumoha",1241,1880,2998,0.934574468085106
"TMAXMED","TMAXMEDIAN",1293,1303,2368,0.825019186492709
"TMAXMED","TMAXMIN",1293,1267,2549,0.991492652745553
"TMAXMED","TMAXSOMA",1293,1921,3146,0.964601769911504
"TMAXMED","TMED1stQ",1293,1220,2520,1.005413766434648
"TMAXMED","TMED3stQ",1293,1200,2492,0.999226604795050
"TMAXMED","TMEDMAX",1293,1214,2483,0.981438515081206
"TMAXMED","TMEDMED",1293,1214,2488,0.985305491105955
"TMAXMED","TMEDMEDIAN",1293,1234,2500,0.979118329466357
"TMAXMED","TMEDMIN",1293,1258,2553,1.001546790409899
"TMAXMED","TMEDSOMA",1293,1884,3061,0.938428874734607
"TMAXMED","TMIN1stQ",1293,1223,2526,1.007733952049497
"TMAXMED","TMIN3stQ",1293,1203,2508,1.009280742459397
"TMAXMED","TMINMAX",1293,1176,2466,0.997679814385151
"TMAXMED","TMINMED",1293,1200,2509,1.012374323279196
"TMAXMED","TMINMEDIAN",1293,1182,2496,1.016241299303944
"TMAXMED","TMINMIN",1293,1204,2498,1.000773395204950
"TMAXMED","TMINSOMA",1293,1864,3077,0.957081545064378
"TMAXMED","TMOL1stQ",1293,1227,2527,1.005413766434648
"TMAXMED","TMOLMEDIAN",1293,1187,2481,1.000773395204950
"TMAXMED","TMOLMIN",1293,1208,2520,1.014694508894045
"TMAXMED","Talhão",1293,3126,4383,0.988483685220729
"TMAXMED","TipoSafra",1293,911,2303,1.076566125290023
"TMAXMED","UF",1293,893,2237,1.039443155452436
"TMAXMED","URMAX1stQ",1293,1271,2547,0.986852281515855
"TMAXMED","URMAX3stQ",1293,1117,2421,1.008507347254447
"TMAXMED","URMAXMAX",1293,1093,2397,1.008507347254447
"TMAXMED","URMAXMED",1293,1261,2533,0.983758700696056
"TMAXMED","URMAXMEDIAN",1293,1181,2465,0.993039443155452
"TMAXMED","URMAXMIN",1293,1323,2584,0.975812547241119
"TMAXMED","URMAXSOMA",1293,1957,3230,0.989780275932550
"TMAXMED","URMED1stQ",1293,1426,2656,0.955820476858345
"TMAXMED","URMED3stQ",1293,1383,2623,0.961677512653652
"TMAXMED","URMEDMAX",1293,1159,2455,1.002320185614849
"TMAXMED","URMEDMED",1293,1405,2639,0.958007117437722
"TMAXMED","URMEDMEDIAN",1293,1415,2647,0.956890459363958
"TMAXMED","URMEDMIN",1293,1341,2595,0.970917225950783
"TMAXMED","URMEDSOMA",1293,1997,3253,0.981472208312469
"TMAXMED","URMIN1stQ",1293,1433,2662,0.955338450802512
"TMAXMED","URMIN3stQ",1293,1423,2674,0.970484891075193
"TMAXMED","URMINMAX",1293,1228,2527,1.004640371229698
"TMAXMED","URMINMED",1293,1448,2676,0.955110497237569
"TMAXMED","URMINMEDIAN",1293,1427,2670,0.964961457603364
"TMAXMED","URMINMIN",1293,1309,2530,0.944996180290298
"TMAXMED","URMINSOMA",1293,1953,3176,0.964157706093190
"TMAXMED","VTMED2M1stQ",1293,1136,2418,0.991492652745553
"TMAXMED","VTMED2M3stQ",1293,1179,2461,0.991492652745553
"TMAXMED","VTMED2MMAX",1293,1214,2483,0.981438515081206
"TMAXMED","VTMED2MMED",1293,1160,2424,0.977571539056458
"TMAXMED","VTMED2MMEDIAN",1293,1174,2449,0.986078886310905
"TMAXMED","VTMED2MMIN",1293,1096,2380,0.993039443155452
"TMAXMED","VTMED2MSOMA",1293,1732,2894,0.924364896073903
"TMAXMED","codareaestacao",1293,1310,2593,0.992366412213740
"TMAXMED","ÁreaColhidaha",1293,1887,3064,0.938526762056174
"TMAXMED","ÁreaInsumoha",1293,1880,3044,0.931382978723404
"TMAXMEDIAN","TMAXMIN",1303,1267,2557,0.990023023791251
"TMAXMEDIAN","TMAXSOMA",1303,1921,3167,0.970327954190526
"TMAXMEDIAN","TMED1stQ",1303,1220,2531,1.006139677666922
"TMAXMEDIAN","TMED3stQ",1303,1200,2507,1.003069838833461
"TMAXMEDIAN","TMEDMAX",1303,1214,2477,0.969301611665388
"TMAXMEDIAN","TMEDMED",1303,1214,2518,1.000767459708365
"TMAXMEDIAN","TMEDMEDIAN",1303,1234,2520,0.986953184957790
"TMAXMEDIAN","TMEDMIN",1303,1258,2569,1.006139677666922
"TMAXMEDIAN","TMEDSOMA",1303,1884,3064,0.934713375796178
"TMAXMEDIAN","TMIN1stQ",1303,1223,2542,1.012279355333845
"TMAXMEDIAN","TMIN3stQ",1303,1203,2524,1.013814274750576
"TMAXMEDIAN","TMINMAX",1303,1176,2485,1.004604758250192
"TMAXMEDIAN","TMINMED",1303,1200,2525,1.016884113584037
"TMAXMEDIAN","TMINMEDIAN",1303,1182,2515,1.023023791250959
"TMAXMEDIAN","TMINMIN",1303,1204,2510,1.002302379125096
"TMAXMEDIAN","TMINSOMA",1303,1864,3077,0.951716738197425
"TMAXMEDIAN","TMOL1stQ",1303,1227,2548,1.013814274750576
"TMAXMEDIAN","TMOLMEDIAN",1303,1187,2484,0.995395241749808
"TMAXMEDIAN","TMOLMIN",1303,1208,2534,1.017651573292402
"TMAXMEDIAN","Talhão",1303,3126,4397,0.989763275751759
"TMAXMEDIAN","TipoSafra",1303,911,2314,1.076745970836531
"TMAXMEDIAN","UF",1303,893,2252,1.042977743668457
"TMAXMEDIAN","URMAX1stQ",1303,1271,2566,0.993860322333078
"TMAXMEDIAN","URMAX3stQ",1303,1117,2435,1.011511895625480
"TMAXMEDIAN","URMAXMAX",1303,1093,2412,1.012279355333845
"TMAXMEDIAN","URMAXMED",1303,1261,2546,0.986185725249424
"TMAXMEDIAN","URMAXMEDIAN",1303,1181,2475,0.993092862624712
"TMAXMEDIAN","URMAXMIN",1303,1323,2588,0.971277399848828
"TMAXMEDIAN","URMAXSOMA",1303,1957,3251,0.995401124169647
"TMAXMEDIAN","URMED1stQ",1303,1426,2673,0.960729312762973
"TMAXMEDIAN","URMED3stQ",1303,1383,2645,0.970354302241504
"TMAXMEDIAN","URMEDMAX",1303,1159,2464,1.001534919416731
"TMAXMEDIAN","URMEDMED",1303,1405,2662,0.967259786476868
"TMAXMEDIAN","URMEDMEDIAN",1303,1415,2673,0.968197879858657
"TMAXMEDIAN","URMEDMIN",1303,1341,2617,0.979865771812081
"TMAXMEDIAN","URMEDSOMA",1303,1997,3246,0.972959439158738
"TMAXMEDIAN","URMIN1stQ",1303,1433,2663,0.949057920446616
"TMAXMEDIAN","URMIN3stQ",1303,1423,2684,0.970484891075193
"TMAXMEDIAN","URMINMAX",1303,1228,2535,1.003069838833461
"TMAXMEDIAN","URMINMED",1303,1448,2684,0.953729281767956
"TMAXMEDIAN","URMINMEDIAN",1303,1427,2678,0.963559915907498
"TMAXMEDIAN","URMINMIN",1303,1309,2544,0.948051948051948
"TMAXMEDIAN","URMINSOMA",1303,1953,3193,0.967741935483871
"TMAXMEDIAN","VTMED2M1stQ",1303,1136,2439,1.000000000000000
"TMAXMEDIAN","VTMED2M3stQ",1303,1179,2462,0.984650805832694
"TMAXMEDIAN","VTMED2MMAX",1303,1214,2501,0.987720644666155
"TMAXMEDIAN","VTMED2MMED",1303,1160,2456,0.994627782041443
"TMAXMEDIAN","VTMED2MMEDIAN",1303,1174,2465,0.990790483499616
"TMAXMEDIAN","VTMED2MMIN",1303,1096,2393,0.995395241749808
"TMAXMEDIAN","VTMED2MSOMA",1303,1732,2903,0.923787528868360
"TMAXMEDIAN","codareaestacao",1303,1310,2609,0.996946564885496
"TMAXMEDIAN","ÁreaColhidaha",1303,1887,3068,0.935347111817700
"TMAXMEDIAN","ÁreaInsumoha",1303,1880,3048,0.928191489361702
"TMAXMIN","TMAXSOMA",1267,1921,3145,0.977615825091098
"TMAXMIN","TMED1stQ",1267,1220,2431,0.955801104972376
"TMAXMIN","TMED3stQ",1267,1200,2469,1.001578531965272
"TMAXMIN","TMEDMAX",1267,1214,2498,1.013417521704814
"TMAXMIN","TMEDMED",1267,1214,2438,0.966061562746646
"TMAXMIN","TMEDMEDIAN",1267,1234,2455,0.963693764798737
"TMAXMIN","TMEDMIN",1267,1258,2481,0.965272296764009
"TMAXMIN","TMEDSOMA",1267,1884,3094,0.969745222929936
"TMAXMIN","TMIN1stQ",1267,1223,2464,0.979479084451460
"TMAXMIN","TMIN3stQ",1267,1203,2421,0.961325966850829
"TMAXMIN","TMINMAX",1267,1176,2415,0.977900552486188
"TMAXMIN","TMINMED",1267,1200,2413,0.957379636937648
"TMAXMIN","TMINMEDIAN",1267,1182,2430,0.985003946329913
"TMAXMIN","TMINMIN",1267,1204,2452,0.985003946329913
"TMAXMIN","TMINSOMA",1267,1864,3064,0.964055793991416
"TMAXMIN","TMOL1stQ",1267,1227,2420,0.941594317284925
"TMAXMIN","TMOLMEDIAN",1267,1187,2416,0.970007892659826
"TMAXMIN","TMOLMIN",1267,1208,2456,0.985003946329913
"TMAXMIN","Talhão",1267,3126,4359,0.989123480486244
"TMAXMIN","TipoSafra",1267,911,2273,1.074980268350434
"TMAXMIN","UF",1267,893,2215,1.043409629044988
"TMAXMIN","URMAX1stQ",1267,1271,2530,0.993705743509048
"TMAXMIN","URMAX3stQ",1267,1117,2390,1.004735595895817
"TMAXMIN","URMAXMAX",1267,1093,2359,0.999210734017364
"TMAXMIN","URMAXMED",1267,1261,2516,0.990528808208366
"TMAXMIN","URMAXMEDIAN",1267,1181,2443,0.996053670086819
"TMAXMIN","URMAXMIN",1267,1323,2550,0.969765684051398
"TMAXMIN","URMAXSOMA",1267,1957,3193,0.984159427695452
"TMAXMIN","URMED1stQ",1267,1426,2640,0.962833099579243
"TMAXMIN","URMED3stQ",1267,1383,2618,0.976861894432393
"TMAXMIN","URMEDMAX",1267,1159,2423,0.997632202052092
"TMAXMIN","URMEDMED",1267,1405,2632,0.971530249110320
"TMAXMIN","URMEDMEDIAN",1267,1415,2639,0.969611307420495
"TMAXMIN","URMEDMIN",1267,1341,2570,0.971662938105891
"TMAXMIN","URMEDSOMA",1267,1997,3214,0.974962443665498
"TMAXMIN","URMIN1stQ",1267,1433,2632,0.952547103977669
"TMAXMIN","URMIN3stQ",1267,1423,2635,0.961349262122277
"TMAXMIN","URMINMAX",1267,1228,2497,1.001578531965272
"TMAXMIN","URMINMED",1267,1448,2661,0.962707182320442
"TMAXMIN","URMINMEDIAN",1267,1427,2641,0.962859145059565
"TMAXMIN","URMINMIN",1267,1309,2506,0.946524064171123
"TMAXMIN","URMINSOMA",1267,1953,3156,0.967229902713774
"TMAXMIN","VTMED2M1stQ",1267,1136,2388,0.988161010260458
"TMAXMIN","VTMED2M3stQ",1267,1179,2455,1.007103393843725
"TMAXMIN","VTMED2MMAX",1267,1214,2460,0.983425414364641
"TMAXMIN","VTMED2MMED",1267,1160,2425,0.998421468034728
"TMAXMIN","VTMED2MMEDIAN",1267,1174,2435,0.995264404104183
"TMAXMIN","VTMED2MMIN",1267,1096,2355,0.993685872138911
"TMAXMIN","VTMED2MSOMA",1267,1732,2853,0.915704387990762
"TMAXMIN","codareaestacao",1267,1310,2571,0.995419847328244
"TMAXMIN","ÁreaColhidaha",1267,1887,3030,0.934287228404875
"TMAXMIN","ÁreaInsumoha",1267,1880,3015,0.929787234042553
"TMAXSOMA","TMED1stQ",1921,1220,3188,1.024466423737637
"TMAXSOMA","TMED3stQ",1921,1200,3173,1.027069234773555
"TMAXSOMA","TMEDMAX",1921,1214,3181,1.023945861530453
"TMAXSOMA","TMEDMED",1921,1214,3174,1.020301926080167
"TMAXSOMA","TMEDMEDIAN",1921,1234,3190,1.018219677251432
"TMAXSOMA","TMEDMIN",1921,1258,3199,1.010411244143675
"TMAXSOMA","TMEDSOMA",1921,1884,3735,0.963560645497137
"TMAXSOMA","TMIN1stQ",1921,1223,3176,1.016657990629880
"TMAXSOMA","TMIN3stQ",1921,1203,3168,1.022904737116085
"TMAXSOMA","TMINMAX",1921,1176,3145,1.024986985944820
"TMAXSOMA","TMINMED",1921,1200,3169,1.024986985944820
"TMAXSOMA","TMINMEDIAN",1921,1182,3165,1.032274856845393
"TMAXSOMA","TMINMIN",1921,1204,3142,1.008849557522124
"TMAXSOMA","TMINSOMA",1921,1864,3732,0.972410203019261
"TMAXSOMA","TMOL1stQ",1921,1227,3177,1.015096304008329
"TMAXSOMA","TMOLMEDIAN",1921,1187,3148,1.020822488287350
"TMAXSOMA","TMOLMIN",1921,1208,3170,1.021343050494534
"TMAXSOMA","Talhão",1921,3126,5030,0.994561740243122
"TMAXSOMA","TipoSafra",1921,911,2951,1.061946902654867
"TMAXSOMA","UF",1921,893,2888,1.038521603331598
"TMAXSOMA","URMAX1stQ",1921,1271,3200,1.004164497657470
"TMAXSOMA","URMAX3stQ",1921,1117,3077,1.020301926080167
"TMAXSOMA","URMAXMAX",1921,1093,3060,1.023945861530453
"TMAXSOMA","URMAXMED",1921,1261,3195,1.006767308693389
"TMAXSOMA","URMAXMEDIAN",1921,1181,3132,1.015616866215513
"TMAXSOMA","URMAXMIN",1921,1323,3218,0.986465382613222
"TMAXSOMA","URMAXSOMA",1921,1957,3821,0.970873786407767
"TMAXSOMA","URMED1stQ",1921,1426,3282,0.966163456533056
"TMAXSOMA","URMED3stQ",1921,1383,3266,0.980218636127017
"TMAXSOMA","URMEDMAX",1921,1159,3109,1.015096304008329
"TMAXSOMA","URMEDMED",1921,1405,3280,0.976054138469547
"TMAXSOMA","URMEDMEDIAN",1921,1415,3290,0.976054138469547
"TMAXSOMA","URMEDMIN",1921,1341,3225,0.980739198334201
"TMAXSOMA","URMEDSOMA",1921,1997,3840,0.960941412118177
"TMAXSOMA","URMIN1stQ",1921,1433,3282,0.962519521082769
"TMAXSOMA","URMIN3stQ",1921,1423,3288,0.970848516397710
"TMAXSOMA","URMINMAX",1921,1228,3163,1.007287870900573
"TMAXSOMA","URMINMED",1921,1448,3291,0.959396147839667
"TMAXSOMA","URMINMEDIAN",1921,1427,3293,0.971369078604893
"TMAXSOMA","URMINMIN",1921,1309,3201,0.984903695991671
"TMAXSOMA","URMINSOMA",1921,1953,3796,0.960061443932412
"TMAXSOMA","VTMED2M1stQ",1921,1136,3074,1.008849557522124
"TMAXSOMA","VTMED2M3stQ",1921,1179,3102,1.001041124414368
"TMAXSOMA","VTMED2MMAX",1921,1214,3111,0.987506507027590
"TMAXSOMA","VTMED2MMED",1921,1160,3084,1.001561686621551
"TMAXSOMA","VTMED2MMEDIAN",1921,1174,3095,1.000000000000000
"TMAXSOMA","VTMED2MMIN",1921,1096,3044,1.014055179593961
"TMAXSOMA","VTMED2MSOMA",1921,1732,3511,0.926080166579906
"TMAXSOMA","codareaestacao",1921,1310,3249,1.009370119729308
"TMAXSOMA","ÁreaColhidaha",1921,1887,3667,0.926600728787090
"TMAXSOMA","ÁreaInsumoha",1921,1880,3656,0.924518479958355
"TMED1stQ","TMED3stQ",1220,1200,2428,1.006557377049180
"TMED1stQ","TMEDMAX",1220,1214,2449,1.012295081967213
"TMED1stQ","TMEDMED",1220,1214,2399,0.971311475409836
